"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264"
"a.2953",0,0,9,9,7,10,10,0,0,0,0,0,0,22,83,34,11,10,0,0,0,0,0,0,15,81,37,10,7,0,0,0,0,0,0,13,45,26,10,10,0,0,0,0,0,0,11,29,19,10,10,0,0,0,0,0,0,11,27,17,13,9,0,0,0,0,0,0,10,23,19,11,11,0,0,0,0,0,0,10,23,20,11,10,0,0,0,0,0,0,9,19,27,11,10,0,0,0,0,0,0,12,20,34,15,11,0,0,0,0,0,0,10,22,42,17,9,0,0,0,0,0,0,11,22,49,18,11,0,0,0,0,0,0,10,17,34,17,10,0,0,0,0,0,0,11,16,29,16,10,0,0,0,0,0,0,10,13,22,13,10,0,0,0,0,0,0,10,14,19,14,10,0,0,0,0,0,0,9,14,23,25,16,0,0,0,0,0,0,11,13,31,40,21,0,0,0,0,0,0,8,13,26,29,14,0,0,0,0,0,0,8,13,17,22,14,0,0,0,0,0,0,9,12,19,19,12,0,0,0,0,0,0,10,13,15,15,12,0,0,0,0,0,0,9,11,13,15,11,0,0,0,0,0,0,9,10,16,13,11,0,0,0,0
"a.2954",0,0,7,38,16,0,0,0,0,0,0,0,0,22,87,27,0,0,0,0,0,0,0,0,17,95,33,0,0,0,0,0,0,0,0,27,128,33,0,0,0,0,0,0,0,0,22,78,23,0,0,0,0,0,0,0,0,18,66,20,0,0,0,0,0,0,0,0,24,132,34,0,0,0,0,0,0,0,0,31,124,31,0,0,0,0,0,0,0,0,28,138,33,0,0,0,0,0,0,0,0,40,159,34,0,0,0,0,0,0,0,0,28,117,28,0,0,0,0,0,0,0,0,28,113,26,0,0,0,0,0,0,0,0,25,88,23,0,0,0,0,0,0,0,0,23,79,22,0,0,0,0,0,0,0,0,23,71,17,0,0,0,0,0,0,0,0,24,64,19,0,0,0,0,0,0,0,0,19,70,20,0,0,0,0,0,0,0,0,29,102,24,0,0,0,0,0,0,0,0,31,78,19,0,0,0,0,0,0,0,0,24,53,16,0,0,0,0,0,0,0,0,19,39,15,0,0,0,0,0,0,0,0,16,36,14,0,0,0,0,0,0,0,0,16,33,12,0,0,0,0,0,0,0,0,16,31,13,0,0,0,0,0,0
"a.2955",0,0,0,0,0,9,9,10,9,0,0,0,0,0,0,0,13,60,51,12,0,0,0,0,0,0,0,12,61,55,14,0,0,0,0,0,0,0,11,33,39,10,0,0,0,0,0,0,0,10,28,30,10,0,0,0,0,0,0,0,9,22,30,10,0,0,0,0,0,0,0,9,21,31,13,0,0,0,0,0,0,0,9,20,31,10,0,0,0,0,0,0,0,11,19,29,12,0,0,0,0,0,0,0,10,20,35,11,0,0,0,0,0,0,0,11,18,41,13,0,0,0,0,0,0,0,8,18,38,12,0,0,0,0,0,0,0,9,19,35,14,0,0,0,0,0,0,0,10,20,54,17,0,0,0,0,0,0,0,11,30,149,39,0,0,0,0,0,0,0,8,28,140,37,0,0,0,0,0,0,0,9,22,101,29,0,0,0,0,0,0,0,11,18,79,25,0,0,0,0,0,0,0,10,17,62,21,0,0,0,0,0,0,0,10,19,53,20,0,0,0,0,0,0,0,11,15,48,21,0,0,0,0,0,0,0,9,16,41,19,0,0,0,0,0,0,0,10,13,38,17,0,0,0,0,0,0,0,10,15,34,18,0,0
"a.2956",0,11,18,17,13,9,0,0,0,0,0,0,11,53,48,13,11,0,0,0,0,0,0,11,35,42,12,10,0,0,0,0,0,0,9,21,27,9,9,0,0,0,0,0,0,10,19,22,12,9,0,0,0,0,0,0,10,19,30,11,8,0,0,0,0,0,0,10,25,53,18,11,0,0,0,0,0,0,10,20,50,14,9,0,0,0,0,0,0,11,19,39,14,10,0,0,0,0,0,0,8,15,27,11,9,0,0,0,0,0,0,10,15,24,13,10,0,0,0,0,0,0,8,14,33,18,10,0,0,0,0,0,0,10,18,60,34,13,0,0,0,0,0,0,9,16,85,59,13,0,0,0,0,0,0,11,16,60,46,12,0,0,0,0,0,0,9,15,45,36,11,0,0,0,0,0,0,10,18,86,107,20,0,0,0,0,0,0,10,20,143,211,25,0,0,0,0,0,0,8,18,114,170,22,0,0,0,0,0,0,8,14,79,118,18,0,0,0,0,0,0,11,14,56,83,15,0,0,0,0,0,0,6,14,46,64,14,0,0,0,0,0,0,9,14,37,54,14,0,0,0,0,0,0,12,11,34,47,13,0,0,0,0,0
"a.2957",0,0,0,12,9,9,10,0,0,0,0,0,0,0,18,60,43,14,0,0,0,0,0,0,0,18,62,40,12,0,0,0,0,0,0,0,16,51,36,14,0,0,0,0,0,0,0,12,39,29,9,0,0,0,0,0,0,0,13,43,30,12,0,0,0,0,0,0,0,11,39,29,9,0,0,0,0,0,0,0,12,31,24,12,0,0,0,0,0,0,0,9,31,24,9,0,0,0,0,0,0,0,8,30,23,11,0,0,0,0,0,0,0,9,26,18,9,0,0,0,0,0,0,0,9,28,23,11,0,0,0,0,0,0,0,11,31,22,10,0,0,0,0,0,0,0,10,34,27,10,0,0,0,0,0,0,0,12,78,58,12,0,0,0,0,0,0,0,15,75,55,13,0,0,0,0,0,0,0,12,52,39,9,0,0,0,0,0,0,0,10,37,29,12,0,0,0,0,0,0,0,10,33,27,10,0,0,0,0,0,0,0,6,33,26,11,0,0,0,0,0,0,0,11,40,32,10,0,0,0,0,0,0,0,8,37,31,9,0,0,0,0,0,0,0,11,38,29,13,0,0,0,0,0,0,0,18,104,82,16,0,0,0,0
"a.2958",0,0,0,8,10,9,8,0,0,0,0,0,0,0,18,73,20,9,0,0,0,0,0,0,0,17,59,16,10,0,0,0,0,0,0,0,14,53,19,10,0,0,0,0,0,0,0,13,53,22,11,0,0,0,0,0,0,0,13,41,18,9,0,0,0,0,0,0,0,13,35,19,10,0,0,0,0,0,0,0,14,45,25,10,0,0,0,0,0,0,0,12,43,27,9,0,0,0,0,0,0,0,13,55,37,11,0,0,0,0,0,0,0,11,40,29,11,0,0,0,0,0,0,0,11,31,21,11,0,0,0,0,0,0,0,10,28,19,10,0,0,0,0,0,0,0,13,28,25,10,0,0,0,0,0,0,0,15,65,90,19,0,0,0,0,0,0,0,19,179,306,33,0,0,0,0,0,0,0,15,115,196,23,0,0,0,0,0,0,0,13,64,101,16,0,0,0,0,0,0,0,11,47,68,15,0,0,0,0,0,0,0,12,40,59,14,0,0,0,0,0,0,0,12,47,86,20,0,0,0,0,0,0,0,10,44,98,19,0,0,0,0,0,0,0,9,37,78,18,0,0,0,0,0,0,0,11,31,57,16,0,0,0,0
"a.2959",0,0,10,14,9,11,0,0,0,0,0,0,0,11,40,67,17,0,0,0,0,0,0,0,10,36,84,16,0,0,0,0,0,0,0,8,28,62,12,0,0,0,0,0,0,0,8,23,42,11,0,0,0,0,0,0,0,9,19,37,10,0,0,0,0,0,0,0,7,20,30,11,0,0,0,0,0,0,0,10,18,29,9,0,0,0,0,0,0,0,12,23,29,13,0,0,0,0,0,0,0,9,23,29,10,0,0,0,0,0,0,0,9,22,27,10,0,0,0,0,0,0,0,9,19,26,11,0,0,0,0,0,0,0,10,20,24,10,0,0,0,0,0,0,0,12,25,25,12,0,0,0,0,0,0,0,23,115,54,15,0,0,0,0,0,0,0,24,179,148,21,0,0,0,0,0,0,0,17,106,120,17,0,0,0,0,0,0,0,19,85,69,18,0,0,0,0,0,0,0,25,145,91,17,0,0,0,0,0,0,0,17,103,88,15,0,0,0,0,0,0,0,16,74,59,12,0,0,0,0,0,0,0,16,72,49,12,0,0,0,0,0,0,0,21,116,61,13,0,0,0,0,0,0,0,21,125,77,13,0,0,0,0,0
"a.2960",0,0,19,30,11,10,0,0,0,0,0,0,0,49,104,19,11,0,0,0,0,0,0,0,39,100,17,9,0,0,0,0,0,0,0,26,59,13,10,0,0,0,0,0,0,0,19,42,13,10,0,0,0,0,0,0,0,20,40,12,11,0,0,0,0,0,0,0,17,44,16,8,0,0,0,0,0,0,0,18,60,20,11,0,0,0,0,0,0,0,14,46,17,11,0,0,0,0,0,0,0,23,91,48,13,0,0,0,0,0,0,0,22,166,87,14,0,0,0,0,0,0,0,18,96,52,12,0,0,0,0,0,0,0,15,60,35,12,0,0,0,0,0,0,0,14,46,26,12,0,0,0,0,0,0,0,20,88,73,16,0,0,0,0,0,0,0,35,337,361,41,0,0,0,0,0,0,0,29,327,439,41,0,0,0,0,0,0,0,21,211,313,33,0,0,0,0,0,0,0,17,141,224,28,0,0,0,0,0,0,0,16,104,173,23,0,0,0,0,0,0,0,14,82,121,20,0,0,0,0,0,0,0,11,68,94,17,0,0,0,0,0,0,0,15,61,81,16,0,0,0,0,0,0,0,11,53,73,18,0,0,0,0,0
"a.2961",0,0,12,13,10,0,0,0,0,0,0,0,0,20,57,17,0,0,0,0,0,0,0,0,16,56,18,0,0,0,0,0,0,0,0,14,44,15,0,0,0,0,0,0,0,0,14,32,15,0,0,0,0,0,0,0,0,13,28,13,0,0,0,0,0,0,0,0,11,23,11,0,0,0,0,0,0,0,0,13,20,12,0,0,0,0,0,0,0,0,13,19,12,0,0,0,0,0,0,0,0,13,18,13,0,0,0,0,0,0,0,0,11,15,12,0,0,0,0,0,0,0,0,8,17,10,0,0,0,0,0,0,0,0,11,15,11,0,0,0,0,0,0,0,0,11,15,8,0,0,0,0,0,0,0,0,9,15,9,0,0,0,0,0,0,0,0,11,13,10,0,0,0,0,0,0,0,0,9,13,10,0,0,0,0,0,0,0,0,9,13,10,0,0,0,0,0,0,0,0,9,12,11,0,0,0,0,0,0,0,0,9,13,10,0,0,0,0,0,0,0,0,11,12,10,0,0,0,0,0,0,0,0,10,11,8,0,0,0,0,0,0,0,0,11,12,9,0,0,0,0,0,0,0,0,9,11,11,0,0,0,0,0,0
"a.2962",0,0,0,0,14,25,14,11,0,0,0,0,0,0,0,42,117,25,10,0,0,0,0,0,0,0,35,97,20,10,0,0,0,0,0,0,0,21,66,22,11,0,0,0,0,0,0,0,18,49,23,11,0,0,0,0,0,0,0,19,62,35,12,0,0,0,0,0,0,0,16,73,61,15,0,0,0,0,0,0,0,15,71,67,15,0,0,0,0,0,0,0,14,52,55,14,0,0,0,0,0,0,0,12,39,42,11,0,0,0,0,0,0,0,11,33,40,12,0,0,0,0,0,0,0,14,27,35,10,0,0,0,0,0,0,0,15,46,124,32,0,0,0,0,0,0,0,12,61,242,50,0,0,0,0,0,0,0,12,47,186,42,0,0,0,0,0,0,0,13,48,240,86,0,0,0,0,0,0,0,12,40,178,69,0,0,0,0,0,0,0,9,29,114,45,0,0,0,0,0,0,0,11,24,89,39,0,0,0,0,0,0,0,11,24,71,33,0,0,0,0,0,0,0,11,22,62,32,0,0,0,0,0,0,0,12,21,65,54,0,0,0,0,0,0,0,12,22,62,53,0,0,0,0,0,0,0,10,19,48,43,0,0,0
"a.2963",0,0,0,10,10,11,11,0,0,0,0,0,0,0,12,25,23,10,0,0,0,0,0,0,0,13,47,43,12,0,0,0,0,0,0,0,13,45,41,12,0,0,0,0,0,0,0,9,32,29,9,0,0,0,0,0,0,0,10,23,23,10,0,0,0,0,0,0,0,9,22,21,10,0,0,0,0,0,0,0,9,18,18,9,0,0,0,0,0,0,0,8,21,23,10,0,0,0,0,0,0,0,11,28,28,10,0,0,0,0,0,0,0,10,23,25,8,0,0,0,0,0,0,0,10,25,30,12,0,0,0,0,0,0,0,10,25,26,9,0,0,0,0,0,0,0,11,30,33,9,0,0,0,0,0,0,0,10,34,34,10,0,0,0,0,0,0,0,10,27,30,10,0,0,0,0,0,0,0,9,28,29,9,0,0,0,0,0,0,0,8,24,26,9,0,0,0,0,0,0,0,11,19,20,13,0,0,0,0,0,0,0,10,20,21,8,0,0,0,0,0,0,0,11,19,22,10,0,0,0,0,0,0,0,11,17,20,9,0,0,0,0,0,0,0,10,18,17,11,0,0,0,0,0,0,0,9,17,17,10,0,0,0,0
"a.2964",0,0,0,12,20,15,9,10,0,0,0,0,0,0,19,93,48,10,10,0,0,0,0,0,0,14,67,42,13,10,0,0,0,0,0,0,11,41,31,10,7,0,0,0,0,0,0,11,30,25,9,10,0,0,0,0,0,0,11,33,36,12,10,0,0,0,0,0,0,9,32,32,13,10,0,0,0,0,0,0,11,27,38,12,8,0,0,0,0,0,0,12,31,49,15,10,0,0,0,0,0,0,11,28,51,15,10,0,0,0,0,0,0,12,26,43,15,12,0,0,0,0,0,0,10,21,35,13,7,0,0,0,0,0,0,11,22,30,14,11,0,0,0,0,0,0,12,19,26,12,10,0,0,0,0,0,0,11,19,32,17,11,0,0,0,0,0,0,9,18,34,18,8,0,0,0,0,0,0,9,18,37,22,12,0,0,0,0,0,0,9,19,50,26,7,0,0,0,0,0,0,10,24,115,86,15,0,0,0,0,0,0,12,22,99,76,15,0,0,0,0,0,0,8,18,65,56,15,0,0,0,0,0,0,12,18,66,65,10,0,0,0,0,0,0,7,13,49,52,17,0,0,0,0,0,0,8,12,38,42,8,0,0,0
"a.2965",0,0,0,0,0,10,11,11,10,0,0,0,0,0,0,0,15,28,13,10,0,0,0,0,0,0,0,28,117,45,15,0,0,0,0,0,0,0,22,112,42,13,0,0,0,0,0,0,0,17,61,28,9,0,0,0,0,0,0,0,14,45,19,10,0,0,0,0,0,0,0,13,46,27,9,0,0,0,0,0,0,0,15,44,26,10,0,0,0,0,0,0,0,11,35,23,10,0,0,0,0,0,0,0,11,29,21,12,0,0,0,0,0,0,0,10,30,20,8,0,0,0,0,0,0,0,12,25,20,10,0,0,0,0,0,0,0,11,35,36,12,0,0,0,0,0,0,0,11,46,57,12,0,0,0,0,0,0,0,10,32,39,12,0,0,0,0,0,0,0,10,24,28,10,0,0,0,0,0,0,0,11,25,28,10,0,0,0,0,0,0,0,11,35,70,20,0,0,0,0,0,0,0,15,86,256,55,0,0,0,0,0,0,0,13,78,281,60,0,0,0,0,0,0,0,12,51,165,38,0,0,0,0,0,0,0,11,35,100,27,0,0,0,0,0,0,0,11,29,73,22,0,0,0,0,0,0,0,11,26,57,20,0,0
"a.2966",0,0,0,0,10,14,21,14,8,11,0,0,0,0,0,10,34,126,26,11,10,0,0,0,0,0,11,26,90,20,9,11,0,0,0,0,0,10,20,56,17,9,8,0,0,0,0,0,11,25,67,20,10,9,0,0,0,0,0,11,20,53,15,10,10,0,0,0,0,0,10,25,68,17,9,8,0,0,0,0,0,7,20,52,12,9,6,0,0,0,0,0,10,35,106,26,11,7,0,0,0,0,0,17,101,282,54,12,9,0,0,0,0,0,15,105,307,57,12,8,0,0,0,0,0,11,63,196,54,12,9,0,0,0,0,0,14,53,183,70,13,10,0,0,0,0,0,17,120,315,86,13,10,0,0,0,0,0,16,127,409,189,32,13,0,0,0,0,0,18,149,593,644,96,16,0,0,0,0,0,20,168,594,611,76,13,0,0,0,0,0,30,216,493,346,40,8,0,0,0,0,0,27,172,327,189,25,8,0,0,0,0,0,26,156,246,129,22,10,0,0,0,0,0,20,127,195,107,18,8,0,0,0,0,0,18,98,159,90,19,9,0,0,0,0,0,16,76,134,74,17,9,0,0,0,0,0,16,73,126,73,16,9,0
"a.2967",0,0,33,244,155,23,0,0,0,0,0,0,0,23,251,154,16,0,0,0,0,0,0,0,15,121,77,13,0,0,0,0,0,0,0,12,74,50,11,0,0,0,0,0,0,0,12,57,38,12,0,0,0,0,0,0,0,11,46,35,9,0,0,0,0,0,0,0,11,57,50,12,0,0,0,0,0,0,0,10,46,43,11,0,0,0,0,0,0,0,11,45,42,13,0,0,0,0,0,0,0,13,63,85,16,0,0,0,0,0,0,0,12,58,81,15,0,0,0,0,0,0,0,11,47,60,15,0,0,0,0,0,0,0,12,38,50,13,0,0,0,0,0,0,0,11,35,38,13,0,0,0,0,0,0,0,10,36,43,14,0,0,0,0,0,0,0,12,33,51,13,0,0,0,0,0,0,0,12,35,63,17,0,0,0,0,0,0,0,11,39,73,17,0,0,0,0,0,0,0,10,30,60,18,0,0,0,0,0,0,0,10,28,45,14,0,0,0,0,0,0,0,10,28,47,17,0,0,0,0,0,0,0,11,38,101,31,0,0,0,0,0,0,0,11,35,110,29,0,0,0,0,0,0,0,10,27,67,21,0,0,0,0,0
"a.2968",0,0,10,13,13,9,0,0,0,0,0,0,0,11,36,44,12,0,0,0,0,0,0,0,11,38,47,11,0,0,0,0,0,0,0,12,43,51,12,0,0,0,0,0,0,0,12,36,40,12,0,0,0,0,0,0,0,17,94,84,16,0,0,0,0,0,0,0,21,171,141,18,0,0,0,0,0,0,0,15,112,94,13,0,0,0,0,0,0,0,13,73,59,12,0,0,0,0,0,0,0,11,57,46,10,0,0,0,0,0,0,0,13,49,40,11,0,0,0,0,0,0,0,12,45,34,11,0,0,0,0,0,0,0,11,40,32,11,0,0,0,0,0,0,0,11,39,28,10,0,0,0,0,0,0,0,18,68,38,11,0,0,0,0,0,0,0,22,111,48,11,0,0,0,0,0,0,0,21,93,42,13,0,0,0,0,0,0,0,18,67,34,12,0,0,0,0,0,0,0,14,49,28,10,0,0,0,0,0,0,0,14,44,25,11,0,0,0,0,0,0,0,13,44,23,11,0,0,0,0,0,0,0,17,45,23,11,0,0,0,0,0,0,0,16,46,21,9,0,0,0,0,0,0,0,18,54,25,10,0,0,0,0,0
"a.2969",0,0,9,11,11,0,0,0,0,0,0,0,0,10,25,13,0,0,0,0,0,0,0,0,18,83,32,0,0,0,0,0,0,0,0,21,115,34,0,0,0,0,0,0,0,0,18,83,27,0,0,0,0,0,0,0,0,16,67,22,0,0,0,0,0,0,0,0,16,56,20,0,0,0,0,0,0,0,0,17,55,19,0,0,0,0,0,0,0,0,14,44,18,0,0,0,0,0,0,0,0,13,34,17,0,0,0,0,0,0,0,0,14,39,15,0,0,0,0,0,0,0,0,14,40,18,0,0,0,0,0,0,0,0,15,33,14,0,0,0,0,0,0,0,0,13,37,15,0,0,0,0,0,0,0,0,16,48,18,0,0,0,0,0,0,0,0,15,46,15,0,0,0,0,0,0,0,0,21,50,17,0,0,0,0,0,0,0,0,18,44,15,0,0,0,0,0,0,0,0,16,36,13,0,0,0,0,0,0,0,0,17,42,15,0,0,0,0,0,0,0,0,19,45,15,0,0,0,0,0,0,0,0,42,124,26,0,0,0,0,0,0,0,0,49,150,26,0,0,0,0,0,0,0,0,34,94,19,0,0,0,0,0,0
"a.2970",0,0,0,18,61,24,0,0,0,0,0,0,0,0,64,415,97,0,0,0,0,0,0,0,0,36,246,56,0,0,0,0,0,0,0,0,21,122,33,0,0,0,0,0,0,0,0,18,76,25,0,0,0,0,0,0,0,0,19,63,20,0,0,0,0,0,0,0,0,15,66,24,0,0,0,0,0,0,0,0,16,61,21,0,0,0,0,0,0,0,0,16,51,20,0,0,0,0,0,0,0,0,17,54,21,0,0,0,0,0,0,0,0,19,92,36,0,0,0,0,0,0,0,0,32,255,93,0,0,0,0,0,0,0,0,24,187,66,0,0,0,0,0,0,0,0,20,105,40,0,0,0,0,0,0,0,0,13,74,30,0,0,0,0,0,0,0,0,12,69,29,0,0,0,0,0,0,0,0,15,77,34,0,0,0,0,0,0,0,0,14,69,32,0,0,0,0,0,0,0,0,12,59,25,0,0,0,0,0,0,0,0,13,47,24,0,0,0,0,0,0,0,0,13,51,25,0,0,0,0,0,0,0,0,18,88,46,0,0,0,0,0,0,0,0,20,159,81,0,0,0,0,0,0,0,0,16,98,50,0,0,0,0,0
"a.2971",0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0
"a.2972",0,0,0,0,0,22,52,16,0,0,0,0,0,0,0,0,29,87,19,0,0,0,0,0,0,0,0,30,94,18,0,0,0,0,0,0,0,0,22,79,19,0,0,0,0,0,0,0,0,21,67,18,0,0,0,0,0,0,0,0,16,52,14,0,0,0,0,0,0,0,0,15,34,12,0,0,0,0,0,0,0,0,13,30,12,0,0,0,0,0,0,0,0,15,29,13,0,0,0,0,0,0,0,0,23,93,31,0,0,0,0,0,0,0,0,53,288,73,0,0,0,0,0,0,0,0,35,192,47,0,0,0,0,0,0,0,0,21,103,28,0,0,0,0,0,0,0,0,19,73,21,0,0,0,0,0,0,0,0,19,71,24,0,0,0,0,0,0,0,0,19,76,23,0,0,0,0,0,0,0,0,17,65,20,0,0,0,0,0,0,0,0,19,52,20,0,0,0,0,0,0,0,0,16,47,17,0,0,0,0,0,0,0,0,15,42,17,0,0,0,0,0,0,0,0,14,41,17,0,0,0,0,0,0,0,0,15,39,15,0,0,0,0,0,0,0,0,15,37,17,0,0,0,0,0,0,0,0,12,37,17,0,0,0
"a.2973",0,9,11,11,11,10,0,0,0,0,0,0,15,50,39,13,11,0,0,0,0,0,0,11,37,36,10,10,0,0,0,0,0,0,11,29,34,12,10,0,0,0,0,0,0,11,30,53,16,9,0,0,0,0,0,0,10,34,72,17,11,0,0,0,0,0,0,10,23,51,14,9,0,0,0,0,0,0,10,24,63,16,9,0,0,0,0,0,0,11,22,61,16,10,0,0,0,0,0,0,10,22,60,20,10,0,0,0,0,0,0,11,22,63,21,10,0,0,0,0,0,0,11,22,81,27,11,0,0,0,0,0,0,11,21,68,24,11,0,0,0,0,0,0,13,22,87,44,12,0,0,0,0,0,0,11,35,272,145,19,0,0,0,0,0,0,9,24,162,83,16,0,0,0,0,0,0,12,20,105,60,13,0,0,0,0,0,0,9,18,90,57,12,0,0,0,0,0,0,10,16,67,44,12,0,0,0,0,0,0,9,17,56,38,13,0,0,0,0,0,0,10,15,52,36,12,0,0,0,0,0,0,11,14,43,31,12,0,0,0,0,0,0,10,13,41,31,11,0,0,0,0,0,0,9,14,38,36,12,0,0,0,0,0
"a.2974",0,0,0,0,0,0,0,10,9,10,0,0,0,0,0,0,0,0,10,10,8,0,0,0,0,0,0,0,0,11,10,8,0,0,0,0,0,0,0,0,9,9,12,0,0,0,0,0,0,0,0,10,10,9,0,0,0,0,0,0,0,0,10,10,11,0,0,0,0,0,0,0,0,11,8,12,0,0,0,0,0,0,0,0,12,11,10,0,0,0,0,0,0,0,0,12,11,9,0,0,0,0,0,0,0,0,13,11,10,0,0,0,0,0,0,0,0,14,12,10,0,0,0,0,0,0,0,0,12,13,9,0,0,0,0,0,0,0,0,12,11,11,0,0,0,0,0,0,0,0,12,12,9,0,0,0,0,0,0,0,0,12,16,12,0,0,0,0,0,0,0,0,16,32,12,0,0,0,0,0,0,0,0,20,52,17,0,0,0,0,0,0,0,0,23,76,23,0,0,0,0,0,0,0,0,21,68,24,0,0,0,0,0,0,0,0,14,44,17,0,0,0,0,0,0,0,0,12,31,13,0,0,0,0,0,0,0,0,13,37,19,0,0,0,0,0,0,0,0,16,71,41,0,0,0,0,0,0,0,0,16,97,63,0
"a.2975",0,0,0,0,11,9,11,10,0,0,0,0,0,0,0,13,48,130,26,0,0,0,0,0,0,0,11,43,125,22,0,0,0,0,0,0,0,14,25,63,18,0,0,0,0,0,0,0,12,21,49,14,0,0,0,0,0,0,0,15,92,181,29,0,0,0,0,0,0,0,11,65,135,18,0,0,0,0,0,0,0,13,38,79,16,0,0,0,0,0,0,0,8,32,60,15,0,0,0,0,0,0,0,13,36,57,14,0,0,0,0,0,0,0,10,30,50,12,0,0,0,0,0,0,0,16,32,49,14,0,0,0,0,0,0,0,9,30,44,13,0,0,0,0,0,0,0,12,32,43,14,0,0,0,0,0,0,0,11,24,36,13,0,0,0,0,0,0,0,12,28,34,14,0,0,0,0,0,0,0,10,29,33,12,0,0,0,0,0,0,0,14,40,39,14,0,0,0,0,0,0,0,12,34,34,10,0,0,0,0,0,0,0,13,29,26,15,0,0,0,0,0,0,0,12,32,30,13,0,0,0,0,0,0,0,12,35,29,14,0,0,0,0,0,0,0,12,28,24,10,0,0,0,0,0,0,0,12,20,23,12,0,0,0
"a.2976",0,0,0,18,30,14,9,11,0,0,0,0,0,0,45,156,29,9,9,0,0,0,0,0,0,31,111,28,11,9,0,0,0,0,0,0,37,252,155,19,10,0,0,0,0,0,0,26,220,138,15,12,0,0,0,0,0,0,21,134,92,14,8,0,0,0,0,0,0,17,101,74,13,9,0,0,0,0,0,0,15,75,56,11,10,0,0,0,0,0,0,15,57,41,9,10,0,0,0,0,0,0,15,51,41,11,8,0,0,0,0,0,0,15,49,47,13,10,0,0,0,0,0,0,13,45,44,13,11,0,0,0,0,0,0,13,40,41,13,9,0,0,0,0,0,0,15,36,35,11,9,0,0,0,0,0,0,12,32,33,12,10,0,0,0,0,0,0,12,32,44,16,12,0,0,0,0,0,0,11,33,65,43,18,0,0,0,0,0,0,13,28,58,81,24,0,0,0,0,0,0,12,30,63,79,22,0,0,0,0,0,0,10,28,55,59,18,0,0,0,0,0,0,12,25,47,50,17,0,0,0,0,0,0,12,27,82,92,19,0,0,0,0,0,0,12,26,96,130,20,0,0,0,0,0,0,11,25,87,125,18,0,0,0
